movie_id,title,tags
673,Harry Potter and the Prisoner of Azkaban,year three at hogwarts means new fun and challenges as harry learns the delicate art of approaching a hippogriff transforming shapeshifting boggarts into hilarity and even turning back time but the term also brings danger soulsucking dementors hover over the school an ally of the accursed hewhocannotbenamed lurks within the castle walls and fearsome wizard sirius black escapes azkaban and harry will confront them all adventure fantasy witch schoolfriend friendship flying magic bus traitor childhero schoolofwitchcraft blackmagic timetravel school bestfriend werewolf muggle ghost wizard aftercreditsstinger magicalcreature nightbus teenagelife christmas schoolclass basedonyoungadultnovel magicspell enchant danielradcliffe rupertgrint emmawatson alfonsocuarn
1357459,Triangle,story about a happily married couple visited by an old friend who ends up stirring the pot by becoming sexually involved with both the husband and the wife drama romance lesbianrelationship lgbt erotic lesbian girlslove sexy marianesaint marlonmarcia skyegonzaga jojonadela
19995,Avatar,in the 22nd century a paraplegic marine is dispatched to the moon pandora on a unique mission but becomes torn between following orders and protecting an alien civilization action adventure fantasy sciencefiction paraplegic attachmenttonature cultureclash indigenous spacetravel spacecolony tribe alienplanet distantfuture marine battle loveaffair scientist nature nativepeoples powerrelations curious tribalcustoms tribalpeople tribalchief deity cryonics spiritualcommunity 22ndcentury savetheplanet racialdiscrimination soldiers loving stereoscopicfilm compassionate samworthington zoesaldaa sigourneyweaver jamescameron
1017163,The Roundup: Punishment,monster cop ma seokdo investigates an illegal online gambling business led by a former sts baek and an it genius ceo chang ma proposes an unexpected alliance to jang and begins hunting down the criminals action crime drama thriller comedy casino police detective sequel illegalgambling manilaphilippines onlinegambling intense admiring amused compassionate excited donlee kimmooyul parkjihwan heomyeonghaeng
1232546,Until Dawn,one year after her sister melanie mysteriously disappeared clover and her friends head into the remote valley where she vanished in search of answers exploring an abandoned visitor center they find themselves stalked by a masked killer and horrifically murdered one by oneonly to wake up and find themselves back at the beginning of the same evening horror mystery witch haunting abandonedhouse survival memoryloss timeloop beartrap slasher explodingbody death basedonvideogame creaturefeature knifemurder wendigo murdermystery butterflyeffect minedisaster supernaturalhorror bodyhorror psychologicalhorror horror missingpeople teenscream ellarubin maiamitchell peterstormare davidfsandberg
18785,The Hangover,when three friends finally come to after a raucous night of bachelorparty revelry they find a baby in the closet and a tiger in the bathroom but they cant seem to locate their best friend doug  whos supposed to be tying the knot launching a frantic search for doug the trio perseveres through a nasty hangover to try to make it to the church on time comedy blackjack stagnight lostweekend chapel hitwithtireiron memoryloss lasvegas drugs irreverent absurd dramatic hilarious amused celebratory farcical shaggydogstory bradleycooper edhelms zachgalifianakis toddphillips
122,The Lord of the Rings: The Return of the King,as armies mass for a final battle that will decide the fate of the worldand powerful ancient forces of light and dark compete to determine the outcomeone member of the fellowship of the ring is revealed as the noble heir to the throne of the kings of men yet the sole hope for triumph over evil lies with a brave hobbit frodo who accompanied by his loyal friend sam and the hideous wretched gollum ventures deep into the very dark heart of mordor on his seemingly impossible quest to destroy the ring of power adventure fantasy action army basedonnovelorbook elves dwarf magic kingdom obsession bravery castle volcano giantspider sequel honor king brutality madness splitpersonality fantasyworld wizard epicbattle journey ring quest liveactionandanimation herosjourney highfantasy wraith swordandsorcery powermadness greatwar trekking goodversusevil swordmaking war admiring wingedcreatures armies spirits elijahwood ianmckellen viggomortensen peterjackson
348,Alien,during its return to the earth commercial spaceship nostromo intercepts a distress signal from a distant planet when a threemember team of the crew discovers a chamber containing thousands of eggs on the planet a creature inside one of the eggs attacks an explorer the entire crew is unaware of the impending nightmare set to descend upon them when the alien parasite planted inside its unfortunate host is birthed horror sciencefiction android spacecraft spacemarine biology dystopia countdown spacesuit beheading spacetravel cowardice alien space femaleprotagonist parasite spaceopera cosmos tomskerritt sigourneyweaver veronicacartwright ridleyscott
359410,Road House,exufc fighter dalton takes a job as a bouncer at a florida keys roadhouse only to discover that this paradise is not all it seems action thriller floridakeys mixedmartialartsmma remake bouncer fighting duringcreditsstinger ufc audacious baffled jakegyllenhaal billymagnussen danielamelchior dougliman
757725,Shadow Force,kyrah and isaac were once the leaders of a multinational special forces group called shadow force they broke the rules by falling in love and in order to protect their son they go underground with a large bounty on their heads and the vengeful shadow force hot on their trail one familys fight becomes allout war action drama thriller espionage spy son specialforces hunterarehunted actionthriller bounty husbandandwife kerrywashington omarsy jahleelkamara joecarnahan
845781,Red One,after santa claus codename red one is kidnapped the north poles head of security must team up with the worlds most infamous tracker in a globetrotting actionpacked mission to save christmas action comedy fantasy bountyhunter holiday kidnapping santaclaus polarbear christmas actioncomedy christmaseve familycomedy dwaynejohnson chrisevans lucyliu jakekasdan
558449,Gladiator II,years after witnessing the death of the revered hero maximus at the hands of his uncle lucius is forced to enter the colosseum after his home is conquered by the tyrannical emperors who now lead rome with an iron fist with rage in his heart and the future of the empire at stake lucius must look to his past to find strength and honor to return the glory of rome to its people action adventure drama epic gladiator romanempire ancientrome sequel eviltyrant swordandsandal swordfighting secondpart arrogant paulmescal denzelwashington pedropascal ridleyscott
