movie_id,title,overview,genres,keywords,cast,crew
829557,365 Days: This Day,"['Laura', 'and', 'Massimo', 'are', 'back', 'and', 'hotter', 'than', 'ever.', 'But', 'the', 'reunited', ""couple's"", 'new', 'beginning', 'is', 'complicated', 'by', 'Massimo’s', 'family', 'ties', 'and', 'a', 'mysterious', 'man', 'who', 'enters', 'Laura’s', 'life', 'to', 'win', 'her', 'heart', 'and', 'trust,', 'at', 'any', 'cost.']","['Romance', 'Drama']","['gangster', 'sequel', 'bdsm', 'rich man poor woman', 'sex', 'erotique']","['Anna-Maria Sieklucka', 'Michele Morrone', 'Simone Susinna']","['Barbara Białowąs', 'Tomasz Mandes']"
1156593,Your Fault,"['The', 'love', 'between', 'Noah', 'and', 'Nick', 'seems', 'unwavering', 'despite', 'their', ""parents'"", 'attempts', 'to', 'separate', 'them.', 'But', 'his', 'job', 'and', 'her', 'entry', 'into', 'college', 'open', 'up', 'their', 'lives', 'to', 'new', 'relationships', 'that', 'will', 'shake', 'the', 'foundations', 'of', 'both', 'their', 'relationship', 'and', 'the', 'Leister', 'family', 'itself.']","['Romance', 'Drama']","['based on novel or book', 'suicide attempt', 'sequel', 'mental health', 'romantic drama']","['Nicole Wallace', 'Gabriel Guevara', 'Marta Hazas']",['Domingo González']
808,Shrek,"['It', ""ain't"", 'easy', ""bein'"", 'green', '--', 'especially', 'if', ""you're"", 'a', 'likable', '(albeit', 'smelly)', 'ogre', 'named', 'Shrek.', 'On', 'a', 'mission', 'to', 'retrieve', 'a', 'gorgeous', 'princess', 'from', 'the', 'clutches', 'of', 'a', 'fire-breathing', 'dragon,', 'Shrek', 'teams', 'up', 'with', 'an', 'unlikely', 'compatriot', '--', 'a', 'wisecracking', 'donkey.']","['Animation', 'Comedy', 'Fantasy', 'Adventure', 'Family']","['princess', 'based on novel or book', 'magic', 'fairy tale', 'donkey', 'liberation', 'lordship', 'prince', 'castle', 'villain', 'robin hood', 'enchantment', 'swamp', 'parody', 'anthropomorphism', 'dragon', 'woman director', 'ogre', 'cartoon donkey', 'hilarious']","['Mike Myers', 'Eddie Murphy', 'Cameron Diaz']","['Andrew Adamson', 'Vicky Jenson']"
1159452,Unsinkable: Titanic Untold,"['The', 'true', 'story', 'of', 'rushed', 'investigations,', 'political', 'interference,', 'and', 'the', 'grasp', 'for', 'corporate', 'accountability', 'woven', 'amongst', 'heart', 'wrenching', 'flashbacks', 'of', 'the', 'Titanic', 'disaster', 'as', 'it', 'unfolded.']","['Drama', 'History']",[],"['Karen Allen', 'Fiona Dourif', 'Cotter Smith']",['Cody Hartman']
1140142,Yakuza bayashi,"['Makino', 'Masahiro', 'film', 'starring', 'Okada', 'Mariko']",[],[],"['Mariko Okada', 'Koji Tsuruta', 'Seizaburō Kawazu']",['Masahiro Makino']
273477,Scouts Guide to the Zombie Apocalypse,"['Three', 'scouts', 'and', 'lifelong', 'friends', 'join', 'forces', 'with', 'one', 'badass', 'cocktail', 'waitress', 'to', 'become', 'the', 'world’s', 'most', 'unlikely', 'team', 'of', 'heroes.', 'When', 'their', 'peaceful', 'town', 'is', 'ravaged', 'by', 'a', 'zombie', 'invasion,', 'they’ll', 'fight', 'for', 'the', 'badge', 'of', 'a', 'lifetime', 'and', 'put', 'their', 'scouting', 'skills', 'to', 'the', 'test', 'to', 'save', 'mankind', 'from', 'the', 'undead.']","['Comedy', 'Horror']","['shotgun', 'camping', 'campsite', 'gore', 'strip club', 'zombie', 'dripping blood', 'flesh eating', 'boy scouts', 'zombie apocalypse']","['Tye Sheridan', 'Sarah Dumont', 'Logan Miller']",['Christopher Landon']
629542,The Bad Guys,"['When', 'the', 'Bad', 'Guys,', 'a', 'crew', 'of', 'criminal', 'animals,', 'are', 'finally', 'caught', 'after', 'years', 'of', 'heists', 'and', 'being', 'the', 'world’s', 'most-wanted', 'villains,', 'Mr.', 'Wolf', 'brokers', 'a', 'deal', 'to', 'save', 'them', 'all', 'from', 'prison.']","['Family', 'Comedy', 'Crime', 'Adventure', 'Animation']","['based on novel or book', 'snake', 'wolf', 'affectation', 'spider', 'villain', 'heist', 'anthropomorphism', 'shark', 'guinea pig', 'piranha', 'duringcreditsstinger', 'zealous', 'wonder', 'understated', 'sentimental', 'amused', 'awestruck', 'cheerful', 'cliché', 'complicated', 'empathetic', 'enchant', 'enthusiastic', 'euphoric', 'modest']","['Sam Rockwell', 'Marc Maron', 'Awkwafina']",['Pierre Perifel']
299536,Avengers: Infinity War,"['As', 'the', 'Avengers', 'and', 'their', 'allies', 'have', 'continued', 'to', 'protect', 'the', 'world', 'from', 'threats', 'too', 'large', 'for', 'any', 'one', 'hero', 'to', 'handle,', 'a', 'new', 'danger', 'has', 'emerged', 'from', 'the', 'cosmic', 'shadows:', 'Thanos.', 'A', 'despot', 'of', 'intergalactic', 'infamy,', 'his', 'goal', 'is', 'to', 'collect', 'all', 'six', 'Infinity', 'Stones,', 'artifacts', 'of', 'unimaginable', 'power,', 'and', 'use', 'them', 'to', 'inflict', 'his', 'twisted', 'will', 'on', 'all', 'of', 'reality.', 'Everything', 'the', 'Avengers', 'have', 'fought', 'for', 'has', 'led', 'up', 'to', 'this', 'moment', '-', 'the', 'fate', 'of', 'Earth', 'and', 'existence', 'itself', 'has', 'never', 'been', 'more', 'uncertain.']","['Adventure', 'Action', 'Science Fiction']","['sacrifice', 'magic', 'superhero', 'based on comic', 'space', 'battlefield', 'genocide', 'magical object', 'super power', 'superhero team', 'aftercreditsstinger', 'marvel cinematic universe (mcu)', 'cosmic']","['Robert Downey Jr.', 'Chris Evans', 'Chris Hemsworth']","['Joe Russo', 'Anthony Russo']"
385687,Fast X,"['Over', 'many', 'missions', 'and', 'against', 'impossible', 'odds,', 'Dom', 'Toretto', 'and', 'his', 'family', 'have', 'outsmarted,', 'out-nerved', 'and', 'outdriven', 'every', 'foe', 'in', 'their', 'path.', 'Now,', 'they', 'confront', 'the', 'most', 'lethal', 'opponent', ""they've"", 'ever', 'faced:', 'A', 'terrifying', 'threat', 'emerging', 'from', 'the', 'shadows', 'of', 'the', 'past', ""who's"", 'fueled', 'by', 'blood', 'revenge,', 'and', 'who', 'is', 'determined', 'to', 'shatter', 'this', 'family', 'and', 'destroy', 'everything—and', 'everyone—that', 'Dom', 'loves,', 'forever.']","['Action', 'Crime', 'Thriller', 'Adventure', 'Mystery']","['sequel', 'revenge', 'betrayal', 'racing', 'family', 'cliffhanger', 'cars', 'ominous']","['Vin Diesel', 'Michelle Rodriguez', 'Tyrese Gibson']",['Louis Leterrier']
713364,Clown in a Cornfield,"['Quinn', 'and', 'her', 'father', 'have', 'just', 'moved', 'to', 'the', 'quiet', 'town', 'of', 'Kettle', 'Springs', 'hoping', 'for', 'a', 'fresh', 'start.', 'Instead,', 'she', 'discovers', 'a', 'fractured', 'community', 'that', 'has', 'fallen', 'on', 'hard', 'times', 'after', 'the', 'treasured', 'Baypen', 'Corn', 'Syrup', 'Factory', 'burned', 'down.', 'As', 'the', 'locals', 'bicker', 'amongst', 'themselves', 'and', 'tensions', 'boil', 'over,', 'a', 'sinister,', 'grinning', 'figure', 'emerges', 'from', 'the', 'cornfields', 'to', 'cleanse', 'the', 'town', 'of', 'its', 'burdens,', 'one', 'bloody', 'victim', 'at', 'a', 'time.']","['Horror', 'Mystery', 'Thriller']","['small town', 'based on novel or book', 'beheading', 'rifle', 'slasher', 'weight lifting', 'severed hand', 'killer clown', 'evil clown', 'cornfield', 'independent film', 'gay kiss', 'teenager', 'hilarious', 'baffled']","['Katie Douglas', 'Aaron Abrams', 'Carson MacCormac']",['Eli Craig']
1285406,Enemigos,"['Chimo', 'turns', '18', 'years', 'and', 'comes', 'from', 'a', 'humble', 'and', 'supportive', 'family.', 'Since', 'childhood', 'he', 'was', 'bullied', 'and', 'even', 'today,', 'while', 'working', 'multiple', 'jobs', 'and', 'dreaming', 'of', 'starting', 'his', 'own', 'business,', 'he', 'continues', 'to', 'face', 'his', 'bully:', 'El', 'Rubio.', 'When', 'Chimo', 'has', 'the', 'opportunity', 'for', 'revenge,', 'he', 'never', 'imagines', 'what', 'begins', 'as', 'an', 'act', 'of', 'retaliation', 'could', 'turn', 'into', 'an', 'unexpected', 'friendship', ""that'll"", 'change', 'both', 'their', 'lives.']",['Drama'],[],"['Hugo Welzel', 'Christian Checa', 'Luna Pamiés']",['David Valero']
504056,Big Brother,"['A', 'soldier-turned-high', 'school', 'teacher', 'uses', 'unusual', 'methods', 'to', 'reach', 'to', 'a', 'class', 'of', 'poor', 'students,', 'while', 'dealing', 'with', 'a', 'greedy', 'entrepreneur', 'and', 'his', 'gang', 'of', 'fighters', 'as', 'well', 'as', 'the', 'government.']","['Action', 'Drama', 'Comedy']",[],"['Donnie Yen', 'Joe Chen', 'Lok Ming-Kit']",['Kam Ka-Wai']
74052,My Name Is Juani,"['A', 'pair', 'of', 'women', 'leave', 'their', 'small', 'town', 'and', 'dud', 'boyfriends', 'behind', 'for', 'fun', 'in', 'Madrid.']","['Comedy', 'Drama']",[],"['Verónica Echegui', 'Dani Martín', 'Laya Martí']",['Bigas Luna']
1035259,The Naked Gun,"['Only', 'one', 'man', 'has', 'the', 'particular', 'set', 'of', 'skills...', 'to', 'lead', 'Police', 'Squad', 'and', 'save', 'the', 'world:', 'Lt.', 'Frank', 'Drebin', 'Jr.']","['Comedy', 'Crime', 'Action']","['sequel', 'slapstick comedy', 'reboot', 'aftercreditsstinger', 'duringcreditsstinger', 'action comedy']","['Liam Neeson', 'Pamela Anderson', 'Paul Walter Hauser']",['Akiva Schaffer']
1376434,Predator: Killer of Killers,"['While', 'three', 'of', 'the', 'fiercest', 'warriors', 'in', 'human', 'history—a', 'Viking', 'raider,', 'a', 'ninja', 'in', 'feudal', 'Japan,', 'and', 'a', 'WWII', 'pilot—are', 'killers', 'in', 'their', 'own', 'right,', 'they', 'are', 'merely', 'prey', 'for', 'their', 'new', 'opponent:', 'the', 'ultimate', 'killer', 'of', 'killers.']","['Animation', 'Action', 'Science Fiction', 'Thriller']","['florida', 'japan', 'predator', 'world war ii', 'harpoon', 'pilot', 'cryogenics', 'vikings (norsemen)', 'death of father', 'anthology', 'ninja', 'katana sword', 'stick fight', 'samurai sword', 'torso cut in half', 'broken down car', 'beheaded', 'shipyard', 'fight to death', 'alien attack', 'feudal japan', 'ninja warrior', 'frantic', 'underwater fight', 'female warrior', 'alien technology', 'forced to kill', 'airplane flight', 'mother son relationship', 'cloaking device']","['Lindsay LaVanchy', 'Louis Ozawa', 'Rick Gonzalez']",['Dan Trachtenberg']
259693,The Conjuring 2,"['Lorraine', 'and', 'Ed', 'Warren', 'travel', 'to', 'north', 'London', 'to', 'help', 'a', 'single', 'mother', 'raising', 'four', 'children', 'alone', 'in', 'a', 'house', 'plagued', 'by', 'malicious', 'spirits.']",['Horror'],"['london, england', 'england', '1970s', 'spirit', 'single mother', 'demon', 'paranormal investigation', 'demonic possession', 'ghost', 'christmas', 'valak', 'the conjuring universe']","['Patrick Wilson', 'Vera Farmiga', 'Madison Wolfe']",['James Wan']
1164355,Lembayung,"['Arum', 'and', 'Pica,', 'who', 'wanted', 'to', 'complete', 'their', 'internship', 'at', 'Lembayung', 'hospital,', 'had', 'to', 'face', 'mysterious', 'terror', 'from', 'a', 'woman', 'satan', 'who', 'was', 'suspected', 'of', 'hanged', 'herself', 'in', 'the', 'bathroom.', 'The', 'situation', 'became', 'even', 'more', 'tense', 'after', 'they', 'asked', 'others', 'for', 'help', 'to', 'the', 'point', 'where', 'they', 'threatened', 'their', 'own', 'lives', 'and', 'those', 'closest', 'to', 'them.']","['Horror', 'Thriller']","['based on novel or book', 'haunting', 'female protagonist', 'hospital', 'ghost', 'haunted hospital', 'terror', 'based on twitter thread']","['Taskya Namya', 'Yasamin Jasem', 'Arya Saloka']",['Baim Wong']
928334,Julia's Lover,"['Paralyzed', 'from', 'the', 'waist', 'down', 'after', 'an', 'accident,', ""Cássio's"", 'relationship', 'with', 'Julia', 'goes', 'through', 'difficulties.', 'Feeling', 'rejected,', 'she', 'starts', 'a', 'new', 'romance.', 'Based', 'on', 'the', 'novel', '""Lady', ""Chatterley's"", 'Lover""', 'by', 'D.', 'H.', 'Lawrence.']","['Romance', 'Drama']",[],"['Bianca Bin', 'Romulo Estrela', 'Sérgio Guizé']",['Vinicius Coimbra']
1369105,Everything I Don't Know,"['At', '35,', 'Laura', 'leads', 'a', 'monotonous', 'life', 'between', 'work,', 'caring', 'for', 'her', 'father,and', 'an', 'unstable', 'relationship.Everything', 'changes', 'when', 'a', 'former', 'colleague', 'offers', 'her', 'the', 'chance', 'to', 'revive', 'a', 'tech', 'project.', 'She', 'decides', 'to', 'try,', 'prioritizing', 'herself', 'for', 'the', 'first', 'time', 'in', 'a', 'long', 'time,', 'but', 'her', 'choices', 'shake', 'her', 'world.']",['Drama'],"['curious', 'angry', 'intense', 'romantic', 'disheartening']","['Susana Abaitua', 'Iñaki Ardanaz', 'Fran Cantos']",['Ana Lambarri']
155,The Dark Knight,"['Batman', 'raises', 'the', 'stakes', 'in', 'his', 'war', 'on', 'crime.', 'With', 'the', 'help', 'of', 'Lt.', 'Jim', 'Gordon', 'and', 'District', 'Attorney', 'Harvey', 'Dent,', 'Batman', 'sets', 'out', 'to', 'dismantle', 'the', 'remaining', 'criminal', 'organizations', 'that', 'plague', 'the', 'streets.', 'The', 'partnership', 'proves', 'to', 'be', 'effective,', 'but', 'they', 'soon', 'find', 'themselves', 'prey', 'to', 'a', 'reign', 'of', 'chaos', 'unleashed', 'by', 'a', 'rising', 'criminal', 'mastermind', 'known', 'to', 'the', 'terrified', 'citizens', 'of', 'Gotham', 'as', 'the', 'Joker.']","['Drama', 'Action', 'Crime', 'Thriller']","['sadism', 'chaos', 'secret identity', 'crime fighter', 'superhero', 'anti hero', 'scarecrow', 'based on comic', 'vigilante', 'organized crime', 'tragic hero', 'anti villain', 'criminal mastermind', 'district attorney', 'super power', 'super villain', 'neo-noir', 'bold']","['Christian Bale', 'Heath Ledger', 'Aaron Eckhart']",['Christopher Nolan']
634649,Spider-Man: No Way Home,"['Peter', 'Parker', 'is', 'unmasked', 'and', 'no', 'longer', 'able', 'to', 'separate', 'his', 'normal', 'life', 'from', 'the', 'high-stakes', 'of', 'being', 'a', 'super-hero.', 'When', 'he', 'asks', 'for', 'help', 'from', 'Doctor', 'Strange', 'the', 'stakes', 'become', 'even', 'more', 'dangerous,', 'forcing', 'him', 'to', 'discover', 'what', 'it', 'truly', 'means', 'to', 'be', 'Spider-Man.']","['Action', 'Adventure', 'Science Fiction']","['new york city', 'hero', 'showdown', 'magic', 'loss of loved one', 'secret identity', 'superhero', 'villain', 'portal', 'sequel', 'vigilante', 'superhero team', 'masked vigilante', 'spider web', 'alternative reality', 'aftercreditsstinger', 'duringcreditsstinger', 'marvel cinematic universe (mcu)', 'fight for justice', 'teen superhero', 'superhero teamup', 'returning hero', 'crossover', 'teamwork']","['Tom Holland', 'Zendaya', 'Benedict Cumberbatch']",['Jon Watts']
912649,Venom: The Last Dance,"['Eddie', 'and', 'Venom', 'are', 'on', 'the', 'run.', 'Hunted', 'by', 'both', 'of', 'their', 'worlds', 'and', 'with', 'the', 'net', 'closing', 'in,', 'the', 'duo', 'are', 'forced', 'into', 'a', 'devastating', 'decision', 'that', 'will', 'bring', 'the', 'curtains', 'down', 'on', 'Venom', 'and', ""Eddie's"", 'last', 'dance.']","['Action', 'Science Fiction', 'Adventure']","['hero', 'superhero', 'anti hero', 'villain', 'alien life-form', 'based on comic', 'sequel', 'aftercreditsstinger', 'woman director', 'angry', 'amused', 'indifferent', ""sony's spider-man universe""]","['Tom Hardy', 'Chiwetel Ejiofor', 'Juno Temple']",['Kelly Marcel']
762509,Mufasa: The Lion King,"['Mufasa,', 'a', 'cub', 'lost', 'and', 'alone,', 'meets', 'a', 'sympathetic', 'lion', 'named', 'Taka,', 'the', 'heir', 'to', 'a', 'royal', 'bloodline.', 'The', 'chance', 'meeting', 'sets', 'in', 'motion', 'an', 'expansive', 'journey', 'of', 'a', 'group', 'of', 'misfits', 'searching', 'for', 'their', 'destiny.']","['Adventure', 'Family', 'Animation']","['friendship', 'paradise', 'lion', 'musical', 'prequel', 'jungle', 'told in flashback', 'betrayal by friend', 'chance meeting', 'live action remake', 'found family', 'lost']","['Aaron Pierre', 'Kelvin Harrison, Jr.', 'Tiffany Boone']",['Barry Jenkins']
1280461,Dirty Ice Cream,"['Villagers', 'are', 'experiencing', 'an', 'extreme', 'heat.', 'Two', 'hot', 'ice', 'cream', 'vendors', 'come', 'to', 'the', 'village', 'to', 'sell', 'ice', 'cream.', 'With', 'electricity', 'out,', 'the', 'women', 'of', 'the', 'subdivision', 'take', 'turns', 'having', 'the', 'vendors', 'satisfy', 'their', 'every', 'needs.']",['Drama'],"['heist', 'sexy']","['Christy Imperial', 'Jem Milton', 'Candy Veloso']",['Mervyn Brondial']
1267905,The Roses,"['Life', 'seems', 'easy', 'for', 'picture-perfect', 'couple', 'Ivy', 'and', 'Theo:', 'successful', 'careers,', 'a', 'loving', 'marriage,', 'great', 'kids.', 'But', 'beneath', 'the', 'façade', 'of', 'their', 'supposed', 'ideal', 'life,', 'a', 'storm', 'is', 'brewing', '–', 'as', ""Theo's"", 'career', 'nosedives', 'while', ""Ivy's"", 'own', 'ambitions', 'take', 'off,', 'a', 'tinderbox', 'of', 'fierce', 'competition', 'and', 'hidden', 'resentment', 'ignites.']","['Comedy', 'Drama']","['husband wife relationship', 'based on novel or book', 'dark comedy', 'remake']","['Benedict Cumberbatch', 'Olivia Colman', 'Andy Samberg']",['Jay Roach']
933260,The Substance,"['A', 'fading', 'celebrity', 'decides', 'to', 'use', 'a', 'black', 'market', 'drug,', 'a', 'cell-replicating', 'substance', 'that', 'temporarily', 'creates', 'a', 'younger,', 'better', 'version', 'of', 'herself.']","['Drama', 'Horror', 'Science Fiction']","[""new year's eve"", 'capitalism', 'birthday', 'black market', 'identity', 'beauty', 'satire', 'aging', 'celebrity', 'female protagonist', 'los angeles, california', 'has been', 'aerobics', 'disfigurement', 'woman director', 'substance', 'beauty standards', 'insecure woman', 'self image', 'toxic masculinity', 'drug', 'body horror', 'female rage', 'youth', 'actress', 'farcical', 'sardonic']","['Demi Moore', 'Margaret Qualley', 'Dennis Quaid']",['Coralie Fargeat']
1374534,Almost Cops,"['When', 'an', 'overeager', 'community', 'officer', 'and', 'a', 'reckless', 'ex-detective', 'are', 'forced', 'to', 'team', 'up,', 'plenty', 'of', 'chaos', 'ensues', 'on', 'the', 'streets', 'of', 'Rotterdam.']","['Action', 'Comedy', 'Crime', 'Mystery']","['detective', 'half-brother', 'buddy cop', 'buddy comedy', 'secret investigation', 'corrupt police officials', 'bodycam', 'swapping partners', 'cop partners']","['Jandino Asporaat', 'Werner Kolf', 'Mark Rietman']",['Gonzalo Fernandez Carmona']
278,The Shawshank Redemption,"['Imprisoned', 'in', 'the', '1940s', 'for', 'the', 'double', 'murder', 'of', 'his', 'wife', 'and', 'her', 'lover,', 'upstanding', 'banker', 'Andy', 'Dufresne', 'begins', 'a', 'new', 'life', 'at', 'the', 'Shawshank', 'prison,', 'where', 'he', 'puts', 'his', 'accounting', 'skills', 'to', 'work', 'for', 'an', 'amoral', 'warden.', 'During', 'his', 'long', 'stretch', 'in', 'prison,', 'Dufresne', 'comes', 'to', 'be', 'admired', 'by', 'the', 'other', 'inmates', '--', 'including', 'an', 'older', 'prisoner', 'named', 'Red', '--', 'for', 'his', 'integrity', 'and', 'unquenchable', 'sense', 'of', 'hope.']","['Drama', 'Crime']","['prison', 'friendship', 'police brutality', 'corruption', 'based on novel or book', 'freedom', 'hope', 'prison cell', 'delinquent', 'redemption', 'parole board', 'prison escape', 'wrongful imprisonment', 'interracial friendship', 'framed for murder', '1940s', 'voiceover', 'inspirational']","['Tim Robbins', 'Morgan Freeman', 'Bob Gunton']",['Frank Darabont']
82023,Hotel Desire,"['Antonia', 'is', 'a', 'single', 'mother', 'who', 'works', 'as', 'a', 'hotel', 'maid', 'in', 'Berlin.', 'A', 'normal', 'hot', 'summer', 'day', 'takes', 'a', 'dramatic', 'turn', 'when', 'she', 'crosses', 'paths', 'with', 'a', 'particular', 'guest', 'of', 'the', 'hotel,', 'famous', 'blind', 'portrait', 'painter', 'Julius', 'Pass.']","['Drama', 'Romance']","['hotel', 'sexuality', 'kiss', 'maid', 'single mother', 'softcore', 'blind man', 'caress', 'short film']","['Saralisa Volm', 'Clemens Schick', 'Jan-Gregor Kremp']",['Sergej Moya']
